Date;Heures;Consommation;Prevision J-1;Prevision J;Fioul;Charbon;Gaz;Nucleaire;Eolien;Solaire;Hydraulique;Pompage;Enr thermique;Ech. physiques
13/01/2013;03:00;60055;60400;59400;469;1881;3119;56747;404;0;5528;-2045;813;-6861
13/01/2013;04:00;57243;57200;56500;469;1426;3145;56336;373;0;5255;-2978;810;-7595
13/01/2013;05:00;55960;56300;55300;468;1382;3097;55986;389;0;4949;-3150;807;-7968
13/01/2013;06:00;56523;57100;56400;468;1413;3062;56564;415;0;4994;-3160;801;-8035
13/01/2013;07:00;57480;58400;57100;468;1387;3113;57244;466;0;5403;-3074;807;-8336
13/01/2013;08:00;59150;60300;58800;468;1709;3073;57230;550;0;5300;-3041;804;-6943
13/01/2013;09:00;60949;61900;60900;469;1819;3096;57141;603;12;5539;-2682;804;-5854
13/01/2013;10:00;64571;64700;64600;468;2062;3134;57956;664;141;6060;-1550;800;-5167
13/01/2013;11:00;67016;66200;66600;468;2825;3132;57985;629;321;7519;-606;799;-6059
13/01/2013;12:00;68797;68500;68700;470;2753;3151;58009;546;464;8451;-6;802;-5845
13/01/2013;13:00;70588;70900;71300;469;2549;3165;58380;648;505;9307;-6;809;-5242
13/01/2013;14:00;66923;66600;66400;469;2467;3133;58024;784;456;6523;-168;812;-5580
13/01/2013;15:00;64365;63700;63900;469;2311;3093;57476;938;389;5692;-726;811;-6090
13/01/2013;16:00;62799;61900;61900;469;2384;3130;57871;1091;211;5479;-2071;814;-6580
13/01/2013;17:00;63327;63200;62900;468;2775;3091;58220;1251;53;5496;-1739;799;-7090
13/01/2013;18:00;68358;68600;68100;465;3551;3147;58640;1392;0;6918;-7;805;-6556
13/01/2013;19:00;72465;73300;72500;463;3335;3140;59004;1436;0;9795;-4;794;-5500
13/01/2013;20:00;72441;72200;71600;463;3449;3184;59031;1519;0;9453;-4;798;-5452
13/01/2013;21:00;69566;70400;69900;469;3408;3092;58638;1479;0;7979;-5;791;-6286
13/01/2013;22:00;67134;67500;67200;466;3415;3066;58409;1506;0;6538;-4;789;-7052
13/01/2013;23:00;70488;71200;71000;466;3584;3077;58245;1448;0;8864;-5;789;-5981
14/01/2013;00:00;69414;68600;68400;468;3455;3080;58142;1401;0;6991;-5;784;-4903
14/01/2013;01:00;65653;65100;65200;471;3021;3092;57185;1294;0;5695;-1505;789;-4390
14/01/2013;02:00;65441;65500;65700;471;3157;3144;57673;1163;0;5621;-2350;793;-4233
14/01/2013;03:00;63658;63400;63000;472;2805;3096;57433;1119;0;5306;-2207;792;-5159
14/01/2013;04:00;61631;61300;61100;472;2505;3198;58045;1004;0;5285;-2894;777;-6761
14/01/2013;05:00;62475;62100;62600;471;2705;3301;58442;997;0;5238;-3095;776;-6361
14/01/2013;06:00;67056;66500;67100;466;3660;3574;58260;1051;0;5530;-2329;779;-3937
14/01/2013;07:00;75042;74300;75100;474;4584;3966;58743;932;0;8086;-21;760;-2484
14/01/2013;08:00;80735;80500;80600;490;4771;4350;59047;867;0;11952;-21;759;-1483
14/01/2013;09:00;81289;81000;81100;495;5064;4706;58868;804;44;12329;-4;755;-1774
14/01/2013;10:00;81665;81600;81400;497;5108;5236;58860;759;289;12619;-4;741;-2442
14/01/2013;11:00;81771;81600;81200;496;5192;5622;58846;748;576;12261;-8;748;-2714
14/01/2013;12:00;82490;82200;82100;495;4980;5895;58857;788;781;11959;-4;728;-1992
14/01/2013;13:00;82123;82500;82700;496;4550;5841;58856;913;816;11942;-4;751;-2040
14/01/2013;14:00;81206;80400;81100;496;4721;5805;58851;1086;718;10508;-5;746;-1723
14/01/2013;15:00;79604;78600;79100;502;4515;5728;58841;1362;572;9770;-4;741;-2426
14/01/2013;16:00;78693;76900;77700;497;4652;5827;58810;1659;279;9319;-5;762;-3110
14/01/2013;17:00;79317;78000;78700;492;5024;5954;58813;1997;54;10607;-5;769;-4390
14/01/2013;18:00;83974;82400;83100;488;5067;6046;59053;2403;0;14109;-5;776;-3966
14/01/2013;19:00;87328;86000;86600;486;5037;5991;59020;2883;0;14666;-4;771;-1523
14/01/2013;20:00;83829;83000;83400;482;4561;5944;58940;3227;0;11477;-5;771;-1569
14/01/2013;21:00;79388;78600;78900;483;4549;5293;58717;3426;0;8705;-5;786;-2567
14/01/2013;22:00;75179;74300;74400;481;4519;4465;58508;3343;0;7467;-994;786;-3396
14/01/2013;23:00;77776;77100;77000;479;4716;4360;58591;3095;0;8238;-189;781;-2298
15/01/2013;00:00;76172;74000;74700;480;4375;4277;58260;2990;0;8166;-928;776;-2227
15/01/2013;01:00;71358;70000;70100;470;3741;3326;57296;2822;0;8201;-410;772;-4860
15/01/2013;02:00;71098;70200;70900;470;4086;3252;58149;2765;0;7471;-1056;779;-4819
15/01/2013;03:00;68669;67700;67400;474;3331;3274;57925;2673;0;7129;-2540;777;-4375
15/01/2013;04:00;66641;65200;65600;474;3146;3356;58179;2521;0;6376;-3136;780;-5057
15/01/2013;05:00;66871;65600;66500;474;3459;3347;58270;2521;0;6333;-3073;782;-5243
15/01/2013;06:00;70831;69800;70300;515;4361;3446;58705;2249;0;6716;-2386;769;-3544
15/01/2013;07:00;78145;77300;77900;673;4928;4531;58850;2087;0;8827;-23;761;-2490
15/01/2013;08:00;83089;82900;82800;1098;4663;6139;58757;2208;0;11689;-21;755;-2201
15/01/2013;09:00;83164;82500;82700;1172;4543;6466;58827;2149;8;10861;-5;736;-1597
15/01/2013;10:00;83757;82700;83500;1172;4381;6494;58817;2133;183;12347;-5;740;-2509
15/01/2013;11:00;83966;82200;83500;1176;4561;6546;58888;2173;435;13006;-5;736;-3553
15/01/2013;12:00;84453;82500;84100;733;4694;6552;58961;2183;671;12920;-5;743;-3000
15/01/2013;13:00;83825;82400;84300;763;4505;6348;58948;2319;779;12003;-5;753;-2591
15/01/2013;14:00;82196;80000;81600;562;4319;6436;58942;2327;776;10970;-5;750;-2882
15/01/2013;15:00;80213;78200;79600;659;4182;6439;58876;2225;743;9767;-5;733;-3409
15/01/2013;16:00;78941;76900;77800;684;3279;6481;58868;2021;426;10599;-5;733;-4148
15/01/2013;17:00;79145;77500;78400;765;3292;7052;58887;1890;97;10725;-5;739;-4301
15/01/2013;18:00;84274;82500;83400;993;3768;7025;58946;1921;1;13193;-5;739;-2310
15/01/2013;19:00;87732;86000;86900;1066;4251;7046;59032;1714;0;14952;-5;743;-1068
15/01/2013;20:00;84445;82700;83600;1011;4301;6945;59052;1626;0;12378;-5;748;-1613
15/01/2013;21:00;79832;78300;79100;685;4290;6590;58884;1558;0;9281;-8;757;-2206
15/01/2013;22:00;75619;74500;75300;682;4102;6092;57988;1424;0;8668;-92;752;-3997
15/01/2013;23:00;78387;77600;78300;484;4265;6145;58366;1170;0;10396;-8;764;-3196
16/01/2013;00:00;76373;75700;75300;492;4034;5785;56590;1098;0;9246;-195;771;-1448
16/01/2013;01:00;71810;71500;71200;467;3215;5516;56393;963;0;7967;-518;783;-2979
16/01/2013;02:00;71753;72800;72200;468;3287;5114;56794;909;0;7710;-1509;784;-1806
16/01/2013;03:00;69713;69900;68900;470;3273;4103;56536;869;0;7679;-1997;780;-2002
16/01/2013;04:00;67719;67600;67200;471;3113;3971;56406;861;0;7156;-2596;763;-2428
16/01/2013;05:00;68118;68600;67800;471;3362;4159;56713;867;0;6974;-3050;757;-2136
16/01/2013;06:00;72246;73200;72100;466;3531;4441;57178;842;0;7976;-1029;756;-1916
16/01/2013;07:00;78580;78900;78500;466;3577;6547;57220;823;0;9861;-22;744;-637
16/01/2013;08:00;82821;83300;82600;461;3697;7385;57432;827;0;12302;-4;747;-27
16/01/2013;09:00;84217;84200;83900;462;4028;7345;57386;800;32;12778;-4;727;660
16/01/2013;10:00;85001;85300;84900;464;4237;7460;57435;753;171;13465;-4;726;291
16/01/2013;11:00;84806;85300;84300;481;4165;7476;57497;703;358;13093;-4;720;313
16/01/2013;12:00;85274;86100;85200;478;4196;7425;57524;712;515;13103;-4;721;601
16/01/2013;13:00;84259;86100;85100;476;4088;7327;57525;682;583;11766;-4;732;1083
16/01/2013;14:00;82311;83800;82100;476;3846;7213;57524;670;609;10853;-5;742;378
16/01/2013;15:00;80509;81600;80200;485;3894;7218;57515;674;439;10019;-5;738;-470
16/01/2013;16:00;79496;79600;79000;478;3898;7259;57455;723;254;9492;-5;731;-793
16/01/2013;17:00;79969;81100;80500;472;3998;7198;57460;797;53;10859;-5;732;-1597
16/01/2013;18:00;85377;85900;85200;623;4346;7643;57512;980;0;13086;-4;743;445
16/01/2013;19:00;89607;89700;89000;1443;4182;7732;57435;1076;0;14523;-4;745;2473
16/01/2013;20:00;86320;86100;85500;1409;3821;7621;57512;1022;0;12691;-4;745;1501
16/01/2013;21:00;82157;81500;81100;467;4026;7154;57515;981;0;10858;-5;741;418
16/01/2013;22:00;78245;77900;77600;466;3891;6995;57314;1001;0;9163;-5;742;-1324
16/01/2013;23:00;81136;81100;80900;462;3702;6966;57337;933;0;10733;-10;738;273
17/01/2013;00:00;79948;78400;79200;468;3619;6523;57283;911;0;9620;-66;747;841
17/01/2013;01:00;75941;74800;75400;467;3617;5016;56798;861;0;7047;-60;743;1450
17/01/2013;02:00;77499;75500;77900;467;3389;4888;56852;777;0;8050;-289;732;2631
17/01/2013;03:00;75452;74000;74800;467;3199;4818;56643;840;0;7992;-1317;737;2070
17/01/2013;04:00;73189;72300;72700;460;3138;4717;56626;906;0;7493;-1805;740;911
17/01/2013;05:00;73475;72500;73900;463;3198;4772;56835;922;0;7560;-2177;741;1158
17/01/2013;06:00;77735;76700;78500;464;3490;6306;57690;915;0;8932;-2171;735;1372
17/01/2013;07:00;84405;83000;84400;625;4106;7711;57959;932;0;10630;-666;723;2383
17/01/2013;08:00;89232;88000;88700;817;4332;8222;57898;912;0;13565;-21;725;2778
17/01/2013;09:00;89327;88400;88800;1200;4273;8232;57800;854;45;14065;-4;708;2151
17/01/2013;10:00;89721;88700;89300;1196;4373;8173;57806;771;342;13966;-5;689;2408
17/01/2013;11:00;88879;88300;88100;1208;4449;8043;57826;738;728;12781;-5;714;2395
17/01/2013;12:00;88706;89200;88200;1195;4354;8057;57918;714;1101;11899;-4;705;2763
17/01/2013;13:00;87636;89400;87900;650;4226;7993;57795;698;1292;11019;-4;728;3237
17/01/2013;14:00;85524;86400;84900;651;3718;7716;57790;742;1246;10654;-4;707;2301
17/01/2013;15:00;83126;84200;82500;653;3749;7670;57777;741;982;9844;-6;720;995
17/01/2013;16:00;82148;82500;81500;652;3912;7585;57858;784;531;9803;-5;735;291
17/01/2013;17:00;82704;83800;83200;820;4141;7773;57870;849;122;10851;-5;720;-439
17/01/2013;18:00;88375;89700;89400;1425;4635;8178;57750;905;1;13967;-4;716;799
17/01/2013;19:00;92629;93100;93200;1478;4779;8329;57812;949;0;14711;-4;722;3851
17/01/2013;20:00;89589;89800;89800;1130;4584;7765;58334;1055;0;13359;-4;722;2642
17/01/2013;21:00;85029;84900;84800;653;3987;7566;58555;1119;0;10912;-4;712;1528
17/01/2013;22:00;81173;81000;80800;462;3720;7443;58474;1157;0;9113;-5;713;94
17/01/2013;23:00;83995;84300;84000;466;3921;7646;58475;1141;0;10791;-5;722;836
18/01/2013;00:00;82453;81200;81700;464;3789;7181;58332;1112;0;8972;-57;714;1943
18/01/2013;01:00;78175;77500;77700;466;3769;6982;58179;1124;0;7728;-1418;730;612
18/01/2013;02:00;79902;80000;80200;465;4075;7067;58333;1104;0;7790;-1571;733;1902
18/01/2013;03:00;77429;77700;77000;463;3854;6887;57676;1048;0;7100;-1495;734;1158
18/01/2013;04:00;75211;75100;74700;457;4004;6722;57352;1029;0;6800;-2333;735;443
18/01/2013;05:00;75220;75400;75100;458;3792;6348;58058;1057;0;6945;-2486;736;310
18/01/2013;06:00;78711;78600;78500;559;4218;6792;58300;1112;0;7438;-946;726;509
18/01/2013;07:00;85417;84400;85400;659;4799;7200;58562;1174;0;10914;-13;727;1392
18/01/2013;08:00;90236;89400;89900;672;5201;7404;58590;1178;0;14238;-13;709;2254
18/01/2013;09:00;90861;89600;90500;666;5397;7568;58575;1393;45;14687;-12;702;1837
18/01/2013;10:00;91472;89400;91200;762;5359;7847;58556;1424;203;15257;-13;715;1359
18/01/2013;11:00;91528;89000;91500;1293;5393;7901;58630;1394;361;14228;-13;722;1615
18/01/2013;12:00;92187;89100;92000;1452;5360;8099;58625;1409;492;13982;-13;717;2060
18/01/2013;13:00;91681;89000;92300;1449;5336;7959;58631;1512;528;13254;-12;731;2290
18/01/2013;14:00;89490;86100;89500;1381;5125;7940;58562;1603;407;11869;-12;740;1871
18/01/2013;15:00;87137;83200;86600;1252;4889;7830;58582;1678;307;10917;-13;740;953
18/01/2013;16:00;85354;81500;84900;1339;4813;7900;58677;1811;156;10035;-14;742;-108
18/01/2013;17:00;85049;82500;85600;1449;4550;7776;58687;2061;29;10259;-14;755;-505
18/01/2013;18:00;89315;87300;89700;1501;5207;7957;58647;2243;0;13088;-13;760;-78
18/01/2013;19:00;91557;89800;91500;1494;5267;8205;58652;2132;0;14179;-13;764;873
18/01/2013;20:00;87840;86100;87800;1071;4871;7915;58673;2056;0;11941;-13;769;555
18/01/2013;21:00;82889;82000;83600;821;4692;7042;58481;1961;0;10180;-13;765;-1042
18/01/2013;22:00;79135;78400;80000;631;3978;6610;58126;2013;0;8584;-255;753;-1306
18/01/2013;23:00;82126;81500;83000;633;4196;6331;58292;2069;0;10912;-253;755;-810
19/01/2013;00:00;80421;80300;79200;466;3901;6263;58159;1897;0;9453;-43;759;-435
19/01/2013;01:00;75452;75900;74400;468;3876;4027;58096;1674;0;8727;-66;766;-2117
19/01/2013;02:00;75482;76500;75900;464;4092;3938;58363;1518;0;8216;-275;766;-1601
19/01/2013;03:00;72407;72700;71500;467;3916;3709;58271;1786;0;6421;-904;757;-2017
19/01/2013;04:00;69689;70000;68700;466;3935;3659;58014;1638;0;5838;-2722;763;-1904
19/01/2013;05:00;68314;69200;67400;471;3740;3608;57874;1481;0;5971;-2907;755;-2681
19/01/2013;06:00;69260;70600;68800;472;4088;3604;58317;1433;0;6348;-2864;742;-2880
19/01/2013;07:00;71115;72800;70900;473;3960;3626;58107;1499;0;6607;-1732;751;-2176
19/01/2013;08:00;74009;75500;73600;471;4268;4038;58493;1675;0;6924;-802;741;-1801
19/01/2013;09:00;76478;77800;76000;472;4875;4123;58379;1711;2;9309;-436;750;-2710
19/01/2013;10:00;79332;80200;79400;473;5115;4299;58414;1761;62;11394;-21;750;-2918
19/01/2013;11:00;80252;80200;80200;474;5033;4305;58581;1873;148;12531;-220;755;-3230
19/01/2013;12:00;81546;81500;82700;479;5077;4290;58583;2047;230;13038;-12;744;-2933
19/01/2013;13:00;82866;82900;83700;478;5055;4318;58587;2206;259;13806;-12;736;-2570
19/01/2013;14:00;79713;78800;79600;477;4990;4272;58515;2456;256;10658;-12;740;-2643
19/01/2013;15:00;77385;76200;76700;478;4636;4523;58506;2778;195;8907;-21;732;-3351
19/01/2013;16:00;75988;74200;74200;479;4543;4525;58637;3157;102;8854;-711;734;-4333
19/01/2013;17:00;75957;74000;73600;576;4636;4621;58585;3460;16;9013;-1030;743;-4665
19/01/2013;18:00;79787;78800;78300;477;5157;4870;58771;3624;0;10897;-53;731;-4689
19/01/2013;19:00;82393;81600;80900;479;5032;4948;58852;3692;0;12507;-13;733;-3838
19/01/2013;20:00;79975;79700;78900;473;4869;4938;58896;3683;0;10546;-221;734;-3945
19/01/2013;21:00;76131;76200;75400;473;4462;4277;58614;3556;0;8666;-721;735;-3932
19/01/2013;22:00;73560;73900;73000;471;4018;4056;58392;3385;0;7504;-1107;735;-3895
19/01/2013;23:00;77248;77800;76800;475;4743;4069;58714;3006;0;9422;-220;735;-3697
20/01/2013;00:00;76574;74500;75900;475;4655;4063;58611;2578;0;9279;-303;736;-3521
20/01/2013;01:00;72535;70800;71700;475;4338;3236;58462;2483;0;7321;-887;735;-3629
20/01/2013;02:00;71385;70900;71600;477;3937;3205;58271;2263;0;6717;-894;739;-3330
20/01/2013;03:00;68818;67200;68000;478;4108;3175;57256;2066;0;6405;-2357;739;-3054
20/01/2013;04:00;65858;64000;65200;477;4002;3154;56562;1973;0;5987;-3161;735;-3873
20/01/2013;05:00;64571;62500;63800;479;3947;3173;55931;1973;0;6016;-3151;724;-4524
20/01/2013;06:00;64975;63200;64700;479;4027;3163;56079;1977;0;6282;-3117;722;-4639
20/01/2013;07:00;65873;64100;65800;480;4195;3136;56907;1854;0;6447;-2971;731;-4907
20/01/2013;08:00;67337;66100;67300;478;4486;3140;57336;1782;0;6771;-2962;727;-4423
20/01/2013;09:00;69400;68400;69100;479;4639;3130;57675;1619;18;7624;-2839;737;-3684
20/01/2013;10:00;72635;72100;72200;480;4832;3141;57933;1481;123;8362;-1793;692;-2618
20/01/2013;11:00;75068;74700;75500;480;5082;3165;58033;1226;278;9417;-22;688;-3284
20/01/2013;12:00;76783;77200;77500;481;5065;3183;57992;1110;402;10859;-15;698;-2994
20/01/2013;13:00;78262;79300;79100;481;5127;3254;58044;1059;448;11718;-38;692;-2524
20/01/2013;14:00;74398;74400;73600;480;4421;3169;58032;1062;425;9161;-57;682;-2980
20/01/2013;15:00;71599;71400;71400;480;4496;3181;57424;990;390;7619;-69;679;-3595
20/01/2013;16:00;70196;69400;70000;481;4683;3179;56850;1047;219;7665;-827;684;-3788
20/01/2013;17:00;70422;69700;70600;481;4601;3173;57640;1059;71;7875;-821;683;-4341
20/01/2013;18:00;74937;75200;76100;481;5126;3163;57915;1035;0;11327;-16;684;-4782
20/01/2013;19:00;79675;79500;80300;480;5288;3178;57986;986;0;14395;-13;681;-3307
20/01/2013;20:00;79262;79000;79800;475;5318;3188;58068;1053;0;13410;-13;681;-2920
20/01/2013;21:00;76453;76300;77000;476;5182;3189;58089;1129;0;10809;-12;666;-3077
20/01/2013;22:00;73307;73600;74300;475;4590;3201;58015;1181;0;8513;-18;681;-3333
20/01/2013;23:00;76552;77000;77600;476;4732;3197;57934;1147;0;11116;-816;682;-1917
21/01/2013;00:00;75130;75700;74400;472;4905;3223;57796;1195;0;9189;-823;684;-1511
21/01/2013;01:00;71295;72000;70700;475;4385;3220;57314;1291;0;6907;-2007;688;-979
21/01/2013;02:00;71085;73100;71500;475;4485;3171;57025;1341;0;6424;-2326;690;-201
21/01/2013;03:00;68984;70000;68400;478;3753;3280;56880;1332;0;6291;-2893;693;-830
21/01/2013;04:00;66699;67600;66000;477;3523;3407;56189;1289;0;6172;-3162;687;-1885
21/01/2013;05:00;66935;68000;68000;479;4028;3515;56651;1281;0;6160;-3150;690;-2720
21/01/2013;06:00;71093;71900;71200;541;4900;4415;57740;1360;0;6548;-2901;680;-2190
21/01/2013;07:00;77417;79200;77400;625;4759;6002;57529;1625;0;7511;-178;684;-1142
21/01/2013;08:00;82047;84700;81900;998;5179;6693;57887;1832;0;10145;-7;680;-1362
21/01/2013;09:00;82674;85000;82100;999;4935;7295;57579;1947;38;11252;-7;670;-2037
21/01/2013;10:00;83437;84900;82800;658;4979;7534;57281;2100;241;12747;-4;671;-2772
21/01/2013;11:00;83367;84800;83100;659;5111;7568;57157;2101;549;12673;-5;660;-3110
21/01/2013;12:00;83897;85000;83400;661;5066;7476;57333;2284;759;12350;-4;662;-2692
21/01/2013;13:00;83773;85200;84200;478;4807;7495;57575;2414;896;11746;-5;656;-2293
21/01/2013;14:00;82561;82500;82200;479;4600;7309;57571;2367;898;11586;-6;651;-2898
21/01/2013;15:00;80627;80200;80300;478;3830;7312;57558;2204;680;11460;-43;654;-3509
21/01/2013;16:00;79342;78200;78200;474;4084;7459;57513;2194;455;10227;-51;661;-3676
21/01/2013;17:00;79360;78400;78300;478;4116;7712;57516;2071;139;10058;-4;668;-3397
21/01/2013;18:00;83468;82500;82500;477;4579;7757;57593;1961;1;13229;-4;675;-2802
21/01/2013;19:00;87724;86600;86700;822;4511;7949;57584;1858;0;14989;-5;670;-654
21/01/2013;20:00;84188;83500;83400;534;4168;7746;57588;1685;0;13376;-4;674;-1581
21/01/2013;21:00;79413;79200;79000;479;4007;7568;57609;1576;0;11411;-5;671;-3906
21/01/2013;22:00;75190;75000;74600;477;3957;6807;57559;1508;0;9301;-5;678;-5092
21/01/2013;23:00;77605;78300;77700;474;4127;6310;57560;1367;0;11407;-4;675;-4312
22/01/2013;00:00;76236;75100;75500;474;3679;5900;57253;1410;0;9197;-283;683;-2080
22/01/2013;01:00;71986;70900;71100;470;3892;4198;56275;1373;0;8328;-1986;680;-1244
22/01/2013;02:00;72637;72300;72800;470;4190;4027;56737;1332;0;8008;-2139;686;-676
22/01/2013;03:00;70376;68600;69600;470;3832;3998;56403;1259;0;7586;-2855;686;-1005
22/01/2013;04:00;68165;67200;67700;471;3849;3923;56326;1225;0;7076;-3194;692;-2205
22/01/2013;05:00;68240;68100;68200;471;4057;4162;56432;1173;0;6630;-3178;694;-2203
22/01/2013;06:00;71996;71500;72200;475;4503;4845;57090;1170;0;7753;-3046;686;-1483
22/01/2013;07:00;79496;79100;79300;637;4715;6831;57221;1083;0;9170;-1152;687;302
22/01/2013;08:00;84210;83800;84200;639;5008;7708;57502;1222;0;11837;-5;672;-376
22/01/2013;09:00;84627;83500;84000;639;4871;7610;57745;1206;93;12101;-5;675;-310
22/01/2013;10:00;84615;84400;83900;645;4950;7755;57931;1289;419;11915;-4;665;-952
22/01/2013;11:00;83885;84400;83400;639;5066;7786;57954;1287;730;10880;-4;660;-1115
22/01/2013;12:00;84343;85000;84200;641;5233;7517;57993;1324;927;11285;-4;665;-1240
22/01/2013;13:00;83610;85200;84000;639;5170;7421;57943;1486;958;10462;-4;667;-1135
22/01/2013;14:00;82002;82500;81900;472;5094;7442;57932;1580;831;9965;-4;674;-1985
22/01/2013;15:00;80084;80100;79300;476;4953;7419;57919;1553;678;9125;-4;675;-2711
22/01/2013;16:00;78636;79300;78800;469;4880;7468;57763;1692;423;8761;-35;681;-3470
22/01/2013;17:00;78756;79500;79100;477;5167;7550;57779;1695;95;9283;-50;674;-3917
22/01/2013;18:00;83088;84700;84400;470;5595;7805;57784;1685;0;12570;-4;666;-3485
22/01/2013;19:00;87316;87900;87600;469;5588;7793;57835;1631;0;14967;-4;674;-1638
22/01/2013;20:00;83937;84400;84100;469;5487;7583;57754;1477;0;12768;-4;672;-2271
22/01/2013;21:00;78948;79500;79300;469;5296;7169;57786;1340;0;9702;-5;686;-3498
22/01/2013;22:00;75002;75300;75100;468;5144;6206;57452;1313;0;8098;-368;690;-4002
22/01/2013;23:00;77472;78800;78600;469;5284;6008;57514;1165;0;9682;-185;697;-3164
23/01/2013;00:00;76116;76200;75200;470;4892;5795;56962;1088;0;8301;-244;705;-1855
23/01/2013;01:00;71784;72000;71000;469;4630;5132;56254;1056;0;7149;-720;702;-2890
23/01/2013;02:00;71699;72900;72100;470;4680;4745;56624;1001;0;7039;-1108;699;-2452
23/01/2013;03:00;69478;69400;68400;469;4503;4730;56843;965;0;6633;-2560;696;-2803
23/01/2013;04:00;67081;67400;66400;498;4103;4354;56886;901;0;6022;-3152;694;-3226
23/01/2013;05:00;67275;67600;67400;540;4074;4549;56994;881;0;6264;-3161;696;-3563
23/01/2013;06:00;71145;71300;71600;606;4798;5738;57387;842;0;6811;-3094;699;-2644
23/01/2013;07:00;77502;78300;77400;652;5088;7388;57559;801;0;8079;-950;702;-1817
23/01/2013;08:00;81852;82800;81600;646;5416;7744;57925;777;0;11537;-4;693;-2883
23/01/2013;09:00;83243;83700;83000;644;5565;7828;57954;771;23;12660;-12;686;-2879
23/01/2013;10:00;83870;84000;83900;644;5614;7799;57980;737;201;13408;-90;672;-3097
23/01/2013;11:00;84023;83800;84100;645;5500;7860;58037;710;410;12982;-5;680;-2800
23/01/2013;12:00;84638;84900;85000;645;5549;7860;58029;634;598;12554;-5;680;-1907
23/01/2013;13:00;84105;84500;85100;645;5623;7653;58072;654;708;11261;-5;681;-1190
23/01/2013;14:00;82527;82000;82700;645;5422;7653;58029;616;599;10754;-4;680;-1870
